Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Years_on_Market
Kingdom of Paradise,PSP,Role-Playing,Sony Computer Entertainment,0.24640000000000006,0.0,0.0,0.0176,0.264,7.2,7.5,T,11.0
Naruto Shippuden: Legends: Akatsuki Rising,PSP,Fighting,Namco Bandai Games,0.15680000000000005,0.0,0.0,0.011200000000000002,0.168,6.0,6.2,T,7.0
Marvel Super Hero Squad: The Infinity Gauntlet,X360,Action,THQ,0.11520000000000002,0.019200000000000002,0.0,0.009600000000000001,0.14400000000000002,5.5,6.3,E10+,6.0
Bleach: Dark Souls,DS,Fighting,Sega,0.1728,0.028800000000000003,0.0,0.014400000000000001,0.216,8.2,7.9,T,9.0
Prince of Persia: The Sands of Time,GBA,Action,Ubisoft,0.22880000000000003,0.08320000000000001,0.0,0.0,0.312,7.5,8.8,T,13.0
Prince of Persia: The Forgotten Sands,DS,Action,Ubisoft,0.13440000000000005,0.009600000000000001,0.0,0.009600000000000001,0.14400000000000002,5.7,6.3,E10+,6.0
World Series Baseball 2K3,XB,Sports,Sega,0.22880000000000003,0.062400000000000004,0.0,0.020800000000000003,0.312,8.9,8.6,E,13.0
Serious Sam,XB,Shooter,Take-Two Interactive,0.24640000000000004,0.06720000000000001,0.0,0.022400000000000003,0.336,7.5,8.2,M,14.0
Bomberman,DS,Puzzle,Ubisoft,0.17600000000000005,0.0176,0.05280000000000001,0.0176,0.264,7.5,7.0,E,11.0
Killer7,GC,Action,Capcom,0.21120000000000003,0.05280000000000001,0.0,0.0,0.264,7.4,8.5,M,11.0
Super Monkey Ball Adventure,GC,Platform,Sega,0.192,0.048,0.0,0.0,0.24,5.1,7.2,E,10.0
FIFA Soccer 2002,PS,Sports,Electronic Arts,0.192,0.14400000000000002,0.0,0.024,0.36,8.1,6.4,E,15.0
Street Fighter Anniversary Collection,XB,Fighting,Capcom,0.21120000000000005,0.05760000000000001,0.0,0.019200000000000002,0.28800000000000003,7.9,6.4,T,12.0
Shadow Ops: Red Mercury,XB,Shooter,Atari,0.21120000000000005,0.05760000000000001,0.0,0.019200000000000002,0.28800000000000003,6.1,6.1,T,12.0
Indigo Prophecy,PS2,Adventure,Atari,0.12320000000000003,0.10560000000000001,0.0,0.0352,0.264,8.3,7.8,M,11.0
FIFA 06: Road to FIFA World Cup,X360,Sports,Electronic Arts,0.19360000000000002,0.0352,0.0176,0.0176,0.264,6.2,6.0,E,11.0
Musashi: Samurai Legend,PS2,Role-Playing,Atari,0.12320000000000003,0.10560000000000001,0.0,0.0352,0.264,6.4,8.9,T,11.0
Oreshika: Tainted Bloodlines,PSV,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.048,0.0,0.048,7.8,8.0,T,2.0
F1 2001,PS2,Racing,Electronic Arts,0.16800000000000004,0.14400000000000002,0.0,0.048,0.36,8.3,8.3,E,15.0
Darksiders,PC,Action,THQ,0.06720000000000002,0.05760000000000001,0.0,0.019200000000000002,0.14400000000000002,8.3,7.8,M,6.0
Top Gun: Combat Zones,GC,Simulation,Titus,0.26880000000000004,0.06720000000000001,0.0,0.0,0.336,5.9,7.1,E,14.0
Fantastic Four: Rise of the Silver Surfer,PS3,Action,Take-Two Interactive,0.1728,0.028800000000000003,0.0,0.028800000000000003,0.216,4.7,6.2,T,9.0
All-Star Baseball 2003,GC,Sports,Acclaim Entertainment,0.26880000000000004,0.06720000000000001,0.0,0.0,0.336,8.3,8.0,E,14.0
Rocky,XB,Fighting,Rage Software,0.24640000000000004,0.06720000000000001,0.0,0.022400000000000003,0.336,7.4,7.3,T,14.0
Megamind: Ultimate Showdown,PS3,Action,THQ,0.06720000000000002,0.048000000000000015,0.0,0.019200000000000002,0.14400000000000002,4.3,4.2,E10+,6.0
Space Invaders Extreme,DS,Shooter,Square Enix,0.15360000000000001,0.0128,0.0128,0.0128,0.192,8.5,7.6,E,8.0
Thor: God of Thunder,Wii,Action,Sega,0.08000000000000002,0.032,0.0,0.008,0.12,5.6,8.0,T,5.0
BloodRayne 2,XB,Shooter,THQ,0.21120000000000005,0.05760000000000001,0.0,0.019200000000000002,0.28800000000000003,7.1,8.5,M,12.0
Jaws Unleashed,XB,Action,THQ,0.17600000000000002,0.048,0.0,0.016,0.24,5.1,6.2,M,10.0
Star Trek: Voyager Elite Force,PS2,Shooter,Codemasters,0.16800000000000004,0.14400000000000002,0.0,0.048,0.36,5.2,6.4,T,15.0
X-Men: The Official Game,GC,Action,Activision,0.192,0.048,0.0,0.0,0.24,5.0,6.3,T,10.0
187: Ride or Die,PS2,Racing,Ubisoft,0.12320000000000003,0.10560000000000001,0.0,0.0352,0.264,5.2,6.8,M,11.0
Battleborn,XOne,Shooter,Take-Two Interactive,0.0,0.0,0.0,0.0,0.0,7.1,7.2,T,0.0
Geist,GC,Adventure,Nintendo,0.19360000000000002,0.05280000000000001,0.0,0.0,0.264,6.6,8.5,M,11.0
The King of Fighters XIV,PS4,Fighting,Deep Silver,0.0,0.0,0.0,0.0,0.0,7.9,8.7,T,0.0
Sword Art Online: Hollow Realization,PSV,Role-Playing,Namco Bandai Games,0.0,0.0,0.0,0.0,0.0,6.0,7.0,T,0.0
Street Fighter Alpha 3,GBA,Fighting,Capcom,0.24640000000000004,0.08960000000000001,0.0,0.0,0.336,8.3,7.8,T,14.0
Ridge Racer DS,DS,Racing,Namco Bandai Games,0.2688000000000001,0.0,0.0,0.019200000000000002,0.28800000000000003,6.3,6.7,E,12.0
High Velocity Bowling,PS3,Sports,Sony Computer Entertainment,0.12480000000000004,0.0,0.0,0.009600000000000001,0.14400000000000002,6.6,8.1,E10+,6.0
LEGO Harry Potter Collection,PS4,Action,Warner Bros. Interactive Entertainment,0.0,0.0,0.0,0.0,0.0,7.3,8.1,E10+,0.0
Brain Boost: Beta Wave,DS,Puzzle,505 Games,0.24640000000000006,0.0,0.0,0.0176,0.264,3.9,2.5,E,11.0
Shenmue II,DC,Adventure,Sega,0.0,0.0,0.36,0.0,0.36,8.8,9.4,T,15.0
Armored Core: For Answer,X360,Simulation,Ubisoft,0.07680000000000001,0.0128,0.08960000000000001,0.0128,0.192,6.4,7.7,T,8.0
Fugitive Hunter: War on Terror,PS2,Shooter,Play It,0.14560000000000003,0.12480000000000001,0.0,0.041600000000000005,0.312,3.5,5.0,M,13.0
The Incredible Hulk: Ultimate Destruction,GC,Action,Vivendi Games,0.19360000000000002,0.05280000000000001,0.0,0.0,0.264,8.4,9.1,T,11.0
Prince of Persia: The Two Thrones,GC,Action,Ubisoft,0.19360000000000002,0.05280000000000001,0.0,0.0,0.264,8.4,8.1,M,11.0
Blazing Angels 2: Secret Missions of WWII,PS3,Simulation,Ubisoft,0.14400000000000004,0.0432,0.0,0.028800000000000003,0.216,7.0,7.2,T,9.0
The Legend of Heroes: Trails of Cold Steel II,PS3,Role-Playing,Nippon Ichi Software,0.0064,0.0064,0.0352,0.0032,0.048,9.0,7.8,T,2.0
Batman Begins,GC,Action,Electronic Arts,0.19360000000000002,0.05280000000000001,0.0,0.0,0.264,6.6,7.2,T,11.0
Toy Story Racer,PS,Racing,Activision,0.192,0.14400000000000002,0.0,0.024,0.36,7.6,8.7,E,15.0
Disney's Donald Duck: Goin' Quackers,PS,Platform,Ubisoft,0.2048,0.15360000000000001,0.0,0.0256,0.384,6.5,7.0,E,16.0
Ys: The Oath in Felghana,PSP,Role-Playing,Falcom Corporation,0.0864,0.0,0.038400000000000004,0.009600000000000001,0.14400000000000002,8.0,8.3,T,6.0
Crash: Twinsanity,XB,Platform,Vivendi Games,0.21120000000000005,0.05760000000000001,0.0,0.019200000000000002,0.28800000000000003,6.6,8.7,E,12.0
Arena Football,XB,Sports,Electronic Arts,0.17600000000000002,0.048,0.0,0.016,0.24,6.5,8.5,E10+,10.0
Medal of Honor: Infiltrator,GBA,Shooter,Electronic Arts,0.22880000000000003,0.08320000000000001,0.0,0.0,0.312,8.0,7.2,T,13.0
Lego Star Wars: The Force Awakens,WiiU,Action,Warner Bros. Interactive Entertainment,0.0,0.0,0.0,0.0,0.0,7.4,8.0,E10+,0.0
The Wizard of Oz: Beyond The Yellow Brick Road,DS,Role-Playing,D3Publisher,0.16640000000000002,0.0,0.0,0.0128,0.192,6.8,6.0,E,8.0
Super Monkey Ball Deluxe,XB,Misc,Sega,0.19360000000000002,0.05280000000000001,0.0,0.0176,0.264,8.1,8.2,E,11.0
The Cursed Crusade,X360,Action,DTP Entertainment,0.064,0.04000000000000001,0.0,0.008,0.12,3.9,4.4,M,5.0
Earth Defense Force 2025,X360,Shooter,D3Publisher,0.028800000000000006,0.014400000000000003,0.024000000000000007,0.0048000000000000004,0.07200000000000001,6.8,8.1,M,3.0
NHL 2K10,X360,Sports,Take-Two Interactive,0.12320000000000002,0.022400000000000003,0.0,0.011200000000000002,0.168,6.9,7.9,E10+,7.0
Tom Clancy's Ghost Recon,GC,Shooter,Ubisoft,0.22880000000000003,0.062400000000000004,0.0,0.0,0.312,5.9,5.4,M,13.0
Pac-Man Party 3D,3DS,Misc,Namco Bandai Games,0.072,0.032,0.0,0.008,0.12,4.3,5.4,E,5.0
Darkstalkers Chronicle: The Chaos Tower,PSP,Fighting,Capcom,0.24960000000000007,0.0,0.0,0.019200000000000002,0.28800000000000003,7.4,7.9,T,12.0
WWE '13,Wii,Action,THQ,0.0704,0.0128,0.0,0.0064,0.096,7.4,6.0,T,4.0
Mad Dash Racing,XB,Racing,Eidos Interactive,0.264,0.07200000000000001,0.0,0.024,0.36,6.5,7.7,T,15.0
Rayman Origins,3DS,Platform,Ubisoft,0.038400000000000004,0.0512,0.0,0.0064,0.096,7.1,6.3,E10+,4.0
Summon Night 5,PSP,Role-Playing,Namco Bandai Games,0.0,0.0,0.07200000000000001,0.0,0.07200000000000001,7.4,8.3,T,3.0
Black * Rock Shooter: The Game,PSP,Role-Playing,Unknown,0.0,0.0,0.12,0.0,0.12,6.6,7.2,T,5.0
BMX XXX,PS2,Sports,Acclaim Entertainment,0.15680000000000005,0.13440000000000002,0.0,0.044800000000000006,0.336,5.4,4.6,M,14.0
Boktai: The Sun is in Your Hand,GBA,Role-Playing,Konami Digital Entertainment,0.20800000000000005,0.08320000000000001,0.0,0.0,0.312,8.3,9.6,E,13.0
Guilty Gear X2 #Reload,XB,Fighting,Zoo Digital Publishing,0.21120000000000005,0.05760000000000001,0.0,0.019200000000000002,0.28800000000000003,8.6,7.6,T,12.0
ReCore,XOne,Action,Microsoft Game Studios,0.0,0.0,0.0,0.0,0.0,6.3,6.6,T,0.0
Soldier of Fortune: Payback,PS3,Shooter,Activision,0.1728,0.028800000000000003,0.0,0.014400000000000001,0.216,5.0,5.4,M,9.0
F1 2012,PC,Racing,Codemasters,0.0064,0.0704,0.0,0.0128,0.096,8.0,6.9,E,4.0
MLB SlugFest 20-03,GC,Sports,Midway Games,0.24640000000000004,0.06720000000000001,0.0,0.0,0.336,8.0,7.5,E,14.0
Tiger Woods PGA Tour,DS,Sports,Electronic Arts,0.24960000000000007,0.0,0.0,0.019200000000000002,0.2688000000000001,6.4,7.4,E,12.0
Grabbed by the Ghoulies,XB,Action,Microsoft Game Studios,0.22880000000000003,0.062400000000000004,0.0,0.020800000000000003,0.29120000000000007,6.6,7.3,E,13.0
Cars: Mater-National Championship,X360,Racing,THQ,0.18720000000000003,0.0,0.0,0.014400000000000001,0.20160000000000003,5.8,7.8,E,9.0
Shadow Hearts: From The New World,PS2,Role-Playing,Ghostlight,0.12320000000000003,0.10560000000000001,0.0,0.0352,0.24640000000000006,7.6,8.2,T,11.0
Rayman Raving Rabbids,DS,Misc,Ubisoft,0.18720000000000003,0.014400000000000001,0.0,0.014400000000000001,0.20160000000000003,5.6,6.1,E,9.0
Terraria,PC,Action,Unknown,0.0,0.10400000000000001,0.0,0.008,0.11200000000000002,8.3,8.5,T,5.0
L.A. Rush,XB,Racing,Midway Games,0.19360000000000002,0.05280000000000001,0.0,0.0176,0.24640000000000006,5.9,3.0,T,11.0
Record of Agarest War 2,PS3,Role-Playing,Compile Heart,0.0864,0.0,0.038400000000000004,0.009600000000000001,0.13440000000000005,5.6,7.2,T,6.0
Skylanders Giants,3DS,Action,Activision,0.07680000000000001,0.0064,0.0,0.0064,0.08960000000000001,5.9,5.0,E10+,4.0
Spider-Man: Friend or Foe,Wii,Action,Activision,0.18720000000000003,0.0,0.0,0.014400000000000001,0.20160000000000003,5.9,8.0,E10+,9.0
Fatal Frame,PS2,Action,Wanadoo,0.16800000000000004,0.14400000000000002,0.0,0.048,0.3360000000000001,7.4,8.9,T,15.0
Rayman 3,GBA,Platform,Ubisoft,0.20800000000000005,0.08320000000000001,0.0,0.0,0.29120000000000007,8.3,7.8,E,13.0
BlazBlue: Chrono Phantasma Extend,PS4,Action,PQube,0.011200000000000002,0.0048000000000000004,0.0032,0.0032,0.022400000000000003,8.0,7.7,T,1.0
Wild ARMs 4,PS2,Role-Playing,505 Games,0.12320000000000003,0.10560000000000001,0.0,0.0352,0.24640000000000006,6.9,7.3,T,11.0
Ratatouille,GC,Action,THQ,0.1584,0.0432,0.0,0.0,0.20160000000000003,6.0,5.6,E,9.0
G.I. Joe: The Rise of Cobra,PS2,Action,Electronic Arts,0.12320000000000002,0.0,0.0,0.033600000000000005,0.15680000000000005,5.0,2.3,T,7.0
Casper: Spirit Dimensions,PS2,Platform,TDK Mediactive,0.16800000000000004,0.12000000000000002,0.0,0.048,0.3360000000000001,5.8,3.5,E,15.0
Geometry Wars: Galaxies,DS,Shooter,Vivendi Games,0.18720000000000003,0.0,0.0,0.014400000000000001,0.20160000000000003,7.9,7.9,E,9.0
Syndicate,PS3,Shooter,EA Games,0.044800000000000006,0.038400000000000004,0.0,0.0128,0.08960000000000001,7.5,6.5,M,4.0
Cave Story 3D,3DS,Platform,Nippon Ichi Software,0.072,0.024,0.008,0.008,0.11200000000000002,8.2,7.7,E10+,5.0
Mega Man Powered Up,PSP,Platform,Capcom,0.192,0.016,0.0,0.032,0.22400000000000003,8.2,7.5,E,10.0
Class of Heroes,PSP,Role-Playing,Acquire,0.07680000000000001,0.0,0.1024,0.0128,0.17920000000000003,6.1,7.1,T,8.0
Second Sight,PS2,Adventure,Codemasters,0.13440000000000005,0.09600000000000003,0.0,0.038400000000000004,0.2688000000000001,7.6,8.0,T,12.0
Alien: Isolation,PC,Shooter,Sega,0.0,0.044800000000000006,0.0,0.0032,0.044800000000000006,8.1,8.4,M,2.0
Just Cause 3,PC,Action,Square Enix,0.0048000000000000004,0.0176,0.0,0.0016,0.022400000000000003,7.4,5.3,M,1.0
Phantom Brave,PS2,Role-Playing,Tecmo Koei,0.13440000000000005,0.09600000000000003,0.0,0.038400000000000004,0.2688000000000001,8.1,7.9,T,12.0
Thor: God of Thunder,X360,Action,Sega,0.072,0.032,0.0,0.008,0.11200000000000002,3.8,5.7,T,5.0
FIFA Soccer 2005,GC,Sports,Electronic Arts,0.21120000000000005,0.05760000000000001,0.0,0.0,0.2688000000000001,7.8,8.5,E,12.0
Harvest Moon: Hero of Leaf Valley,PSP,Simulation,Rising Star Games,0.07840000000000003,0.022400000000000003,0.056000000000000015,0.011200000000000002,0.15680000000000005,7.4,7.9,E,7.0
Hexyz Force,PSP,Role-Playing,Atlus,0.07840000000000003,0.0,0.06720000000000001,0.011200000000000002,0.15680000000000005,6.8,7.3,T,7.0
Jonny Moseley Mad Trix,PS2,Sports,3DO,0.16800000000000004,0.12000000000000002,0.0,0.048,0.3360000000000001,4.4,5.7,T,15.0
MTV Music Generator 3: This Is the Remix,PS2,Misc,Codemasters,0.13440000000000005,0.09600000000000003,0.0,0.038400000000000004,0.2688000000000001,7.9,8.6,T,12.0
Terminator 3: Rise of the Machines,XB,Action,Atari,0.22880000000000003,0.062400000000000004,0.0,0.020800000000000003,0.29120000000000007,3.5,2.0,T,13.0
SSX On Tour,XB,Sports,Electronic Arts,0.19360000000000002,0.05280000000000001,0.0,0.0176,0.24640000000000006,8.1,8.1,E,11.0
NCAA College Basketball 2K3,XB,Sports,Sega,0.24640000000000004,0.06720000000000001,0.0,0.022400000000000003,0.3136000000000001,8.4,8.4,E,14.0
Victorious Boxers: Revolution,Wii,Fighting,Ubisoft,0.10080000000000001,0.0,0.0864,0.014400000000000001,0.20160000000000003,5.9,5.4,T,9.0
Farming Simulator 2013,PS3,Simulation,Focus Home Interactive,0.0,0.0432,0.009600000000000001,0.009600000000000001,0.06720000000000002,4.0,2.9,E,3.0
The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,Role-Playing,Namco Bandai Games,0.05760000000000001,0.0,0.21120000000000005,0.0,0.2688000000000001,6.3,6.9,E10+,12.0
Doom,GBA,Shooter,Activision,0.24000000000000005,0.096,0.0,0.0,0.3360000000000001,8.1,8.5,T,15.0
PaRappa The Rapper 2,PS2,Misc,Sony Computer Entertainment,0.16800000000000004,0.12000000000000002,0.0,0.048,0.3360000000000001,6.7,6.6,E,15.0
NFL Head Coach 09,PS3,Sports,Electronic Arts,0.16640000000000002,0.0,0.0,0.0128,0.17920000000000003,6.4,7.1,E,8.0
Hitman: Blood Money,XB,Action,Eidos Interactive,0.17600000000000002,0.048,0.0,0.016,0.22400000000000003,8.1,9.1,M,10.0
PANGYA: Fantasy Golf,PSP,Sports,Takara Tomy,0.1008,0.0,0.044800000000000006,0.011200000000000002,0.15680000000000005,7.7,7.0,E10+,7.0
Gretzky NHL 06,PSP,Sports,Sony Computer Entertainment,0.22880000000000003,0.0,0.0,0.0176,0.24640000000000006,6.5,6.8,E10+,11.0
NFL Blitz 20-03,XB,Sports,Midway Games,0.24640000000000004,0.06720000000000001,0.0,0.022400000000000003,0.3136000000000001,7.2,7.8,E,14.0
PaRappa The Rapper,PSP,Misc,Sony Computer Entertainment,0.17600000000000002,0.0,0.032,0.032,0.22400000000000003,6.7,5.2,E,10.0
Pirates: The Legend of Black Kat,PS2,Adventure,Electronic Arts,0.15680000000000005,0.11200000000000003,0.0,0.044800000000000006,0.3136000000000001,7.2,7.9,T,14.0
Fur Fighters: Viggo's Revenge,PS2,Action,Acclaim Entertainment,0.16800000000000004,0.12000000000000002,0.0,0.048,0.3360000000000001,6.4,7.3,T,15.0
Thor: God of Thunder,PS3,Action,Sega,0.05600000000000001,0.04000000000000001,0.0,0.016,0.11200000000000002,3.9,4.4,T,5.0
Skylanders Imaginators,PS4,Platform,Activision,0.0,0.0,0.0,0.0,0.0,8.0,5.5,E10+,0.0
The Da Vinci Code,PS2,Action,Take-Two Interactive,0.11200000000000002,0.08000000000000002,0.0,0.032,0.22400000000000003,5.4,8.0,T,10.0
Chicken Shoot,DS,Action,Zoo Digital Publishing,0.18720000000000003,0.0,0.0,0.014400000000000001,0.20160000000000003,1.9,3.1,E10+,9.0
Dead to Rights,GC,Shooter,Electronic Arts,0.24640000000000004,0.06720000000000001,0.0,0.0,0.3136000000000001,7.7,8.7,M,14.0
Scarface: The World is Yours,Wii,Action,Vivendi Games,0.1728,0.014400000000000001,0.0,0.014400000000000001,0.20160000000000003,7.1,8.4,M,9.0
Top Spin 4,Wii,Sports,Take-Two Interactive,0.032,0.064,0.0,0.016,0.11200000000000002,5.4,7.4,E,5.0
Sphinx and the Cursed Mummy,GC,Action,THQ,0.22880000000000003,0.062400000000000004,0.0,0.0,0.29120000000000007,7.9,8.8,T,13.0
Cranium Kabookii,Wii,Misc,Ubisoft,0.18720000000000003,0.0,0.0,0.014400000000000001,0.20160000000000003,6.4,5.4,E,9.0
XCOM 2,PS4,Strategy,Take-Two Interactive,0.0,0.0,0.0,0.0,0.0,8.8,8.0,T,0.0
Pro Evolution Soccer 2015,XOne,Sports,Konami Digital Entertainment,0.009600000000000001,0.03200000000000001,0.0,0.0032,0.044800000000000006,7.9,7.3,E,2.0
Destruction Derby Raw,PS,Racing,Sony Computer Entertainment,0.2048,0.12800000000000003,0.0,0.0256,0.35840000000000005,6.9,7.3,E,16.0
Risen 2: Dark Waters,X360,Role-Playing,Deep Silver,0.03200000000000001,0.0512,0.0,0.0064,0.08960000000000001,6.0,6.0,M,4.0
World Tour Soccer 2003,PS2,Sports,Sony Computer Entertainment,0.15680000000000005,0.11200000000000003,0.0,0.044800000000000006,0.3136000000000001,7.8,8.3,E,14.0
ArmA II,PC,Shooter,505 Games,0.0,0.13440000000000002,0.0,0.022400000000000003,0.15680000000000005,7.7,7.5,M,7.0
Spyro: A Hero's Tail,XB,Platform,Vivendi Games,0.21120000000000005,0.05760000000000001,0.0,0.019200000000000002,0.2688000000000001,6.4,9.1,E,12.0
Cities: Skylines,PC,Simulation,Paradox Interactive,0.0,0.020800000000000003,0.0,0.0016,0.022400000000000003,8.5,8.9,E,1.0
Eternal Poison,PS2,Role-Playing,Banpresto,0.08960000000000001,0.06400000000000002,0.0,0.0256,0.17920000000000003,6.5,8.2,T,8.0
Gungrave: Overdose,PS2,Shooter,Play It,0.13440000000000005,0.09600000000000003,0.0,0.038400000000000004,0.2688000000000001,6.8,8.7,M,12.0
Metal Slug Anthology,Wii,Shooter,Ignition Entertainment,0.192,0.016,0.0,0.016,0.22400000000000003,7.3,8.0,T,10.0
The Orange Box,PC,Shooter,Electronic Arts,0.0,0.1584,0.0,0.0432,0.20160000000000003,9.6,9.3,M,9.0
Shovel Knight,3DS,Platform,Yacht Club Games,0.0128,0.0064,0.0032,0.0016,0.022400000000000003,9.0,8.2,E,1.0
Power Gig: Rise of the SixString,PS3,Misc,Unknown,0.12480000000000004,0.0,0.0,0.009600000000000001,0.13440000000000005,3.6,0.5,T,6.0
Mr. Driller: Drill Spirits,DS,Puzzle,Nintendo,0.15360000000000001,0.0,0.09600000000000003,0.019200000000000002,0.2688000000000001,7.0,8.9,E,12.0
Baldur's Gate: Dark Alliance,GC,Role-Playing,Virgin Interactive,0.24640000000000004,0.06720000000000001,0.0,0.0,0.3136000000000001,7.9,7.7,T,14.0
Dream Pinball 3D,Wii,Misc,SouthPeak Games,0.12800000000000003,0.0256,0.0,0.0128,0.17920000000000003,5.4,7.6,E10+,8.0
Star Wars: Knights of the Old Republic,PC,Role-Playing,LucasArts,0.020800000000000003,0.20800000000000005,0.0,0.041600000000000005,0.29120000000000007,9.3,9.0,T,13.0
The Operative: No One Lives Forever,PS2,Shooter,Electronic Arts,0.15680000000000005,0.11200000000000003,0.0,0.044800000000000006,0.3136000000000001,6.7,8.0,T,14.0
Cabela's African Safari,X360,Sports,Activision Value,0.20800000000000002,0.0,0.0,0.016,0.22400000000000003,5.3,5.0,T,10.0
Ecco the Dolphin: Defender of the Future,PS2,Adventure,Sony Computer Entertainment,0.15680000000000005,0.11200000000000003,0.0,0.044800000000000006,0.3136000000000001,7.1,8.5,E,14.0
Just Cause,X360,Action,Eidos Interactive,0.16000000000000003,0.048,0.016,0.016,0.22400000000000003,7.3,7.2,M,10.0
X-Blades,X360,Action,SouthPeak Games,0.11200000000000003,0.022400000000000003,0.022400000000000003,0.011200000000000002,0.15680000000000005,5.0,5.4,M,7.0
Odin Sphere: Leifthrasir,PSV,Role-Playing,Nippon Ichi Software,0.0,0.0,0.0,0.0,0.0,9.3,7.9,T,0.0
Homefront: The Revolution,XOne,Shooter,Deep Silver,0.0,0.0,0.0,0.0,0.0,4.9,4.1,M,0.0
Godzilla: Save the Earth,XB,Fighting,Atari,0.19200000000000006,0.05760000000000001,0.0,0.0,0.2688000000000001,6.3,8.2,T,12.0
TRINITY: Souls of Zill O'll,PS3,Role-Playing,Ubisoft Annecy,0.05760000000000001,0.028800000000000006,0.028800000000000006,0.009600000000000001,0.13440000000000005,5.5,6.2,T,6.0
Virtua Tennis 4,Wii,Sports,Sega,0.04000000000000001,0.064,0.0,0.008,0.11200000000000002,6.5,7.5,E,5.0
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,GBA,Platform,Disney Interactive Studios,0.17600000000000005,0.0704,0.0,0.0,0.24640000000000006,7.1,5.5,E10+,11.0
Enclave,XB,Adventure,Swing! Entertainment,0.24640000000000004,0.06720000000000001,0.0,0.022400000000000003,0.3136000000000001,6.6,8.4,M,14.0
Wild ARMs XF,PSP,Role-Playing,505 Games,0.10080000000000001,0.0,0.0864,0.014400000000000001,0.20160000000000003,6.4,6.6,E10+,9.0
7 Days to Die,PS4,Action,Telltale Games,0.0,0.0,0.0,0.0,0.0,4.5,5.9,M,0.0
Rayman Legends,PSV,Platform,Ubisoft,0.0032,0.03200000000000001,0.0,0.009600000000000001,0.044800000000000006,8.7,8.4,E10+,2.0
Dino Crisis 3,XB,Action,Capcom,0.16640000000000002,0.062400000000000004,0.062400000000000004,0.0,0.29120000000000007,5.1,4.1,M,13.0
College Hoops 2K8,PS3,Sports,Take-Two Interactive,0.18720000000000003,0.0,0.0,0.014400000000000001,0.20160000000000003,8.2,5.2,E,9.0
Risen,PC,Role-Playing,Deep Silver,0.0,0.12320000000000002,0.0,0.022400000000000003,0.15680000000000005,7.7,8.1,M,7.0
Transformers: Devastation,XOne,Action,Activision,0.0144,0.0064,0.0,0.0016,0.022400000000000003,7.5,7.9,T,1.0
The Darkness II,PC,Shooter,Take-Two Interactive,0.06400000000000002,0.019200000000000002,0.0,0.0064,0.08960000000000001,7.7,7.6,M,4.0
Eragon,X360,Action,Vivendi Games,0.192,0.016,0.0,0.016,0.22400000000000003,4.8,5.7,T,10.0
Dynasty Warriors 7: Empires,PS3,Action,Ubisoft Annecy,0.0,0.0,0.08960000000000001,0.0,0.08960000000000001,6.3,8.0,T,4.0
Super Puzzle Fighter II Turbo,PS,Puzzle,Virgin Interactive,0.256,0.16000000000000003,0.0,0.032,0.44800000000000006,8.3,7.4,E,20.0
Dead Island Definitive Collection,PS4,Action,Deep Silver,0.0,0.0,0.0,0.0,0.0,6.3,6.4,M,0.0
Blazing Angels 2: Secret Missions of WWII,X360,Simulation,Ubisoft,0.1584,0.028800000000000003,0.0,0.014400000000000001,0.20160000000000003,7.2,7.8,T,9.0
Rayman Arena,GC,Racing,Ubisoft,0.24640000000000004,0.06720000000000001,0.0,0.0,0.3136000000000001,6.0,7.2,E,14.0
How to Train Your Dragon,X360,Action,Activision,0.10560000000000003,0.019200000000000002,0.0,0.009600000000000001,0.13440000000000005,5.8,7.6,E10+,6.0
Battlefield: Hardline,PC,Shooter,Electronic Arts,0.0,0.020800000000000003,0.0,0.0016,0.022400000000000003,7.1,3.8,M,1.0
Shining Soul,GBA,Role-Playing,Atari,0.06720000000000001,0.022400000000000003,0.2016,0.0,0.3136000000000001,5.8,8.5,E,14.0
Brothers: A Tale of Two Sons,PS4,Adventure,505 Games,0.0048000000000000004,0.0128,0.0,0.0032,0.022400000000000003,8.1,8.6,T,1.0
Dead Rising 2,PC,Action,Capcom,0.09600000000000003,0.019200000000000002,0.0,0.009600000000000001,0.13440000000000005,7.8,6.3,M,6.0
Fear Factor: Unleashed,GBA,Action,Hip Interactive,0.19200000000000006,0.07680000000000001,0.0,0.0,0.2688000000000001,3.0,3.0,T,12.0
Heroes over Europe,X360,Simulation,Ubisoft,0.11200000000000003,0.022400000000000003,0.0,0.011200000000000002,0.15680000000000005,6.2,8.1,T,7.0
Create,X360,Action,Electronic Arts,0.09600000000000003,0.028800000000000006,0.0,0.009600000000000001,0.13440000000000005,6.0,5.8,E,6.0
UEFA Euro 2004: Portugal,PS2,Sports,Electronic Arts,0.13440000000000005,0.09600000000000003,0.0,0.038400000000000004,0.2688000000000001,7.6,6.4,E,12.0
Happy Feet,Wii,Action,Midway Games,0.192,0.0,0.0,0.016,0.22400000000000003,4.6,6.7,E,10.0
NBA Jam,XB,Sports,Acclaim Entertainment,0.20800000000000005,0.062400000000000004,0.0,0.0,0.29120000000000007,6.8,9.1,E,13.0
