Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
Taz Wanted,GC,2002.0,Platform,Atari,0.048,0.016,0.0,0.0,0.064,6.1,7.0,E
Tomb Raider: Underworld,PC,2008.0,Action,Eidos Interactive,0.0,0.048,0.0,0.008,0.064,8.0,7.7,T
Evolution Worlds,GC,2002.0,Role-Playing,Ubisoft,0.048,0.016,0.0,0.0,0.064,6.3,8.0,E
Far Cry Vengeance,Wii,2006.0,Shooter,Ubisoft,0.048,0.008,0.0,0.008,0.064,3.8,5.3,M
Code Lyoko: Fall of X.A.N.A.,DS,2008.0,Adventure,Game Factory,0.05600000000000001,0.0,0.0,0.008,0.064,5.1,6.3,E
Worms: A Space Oddity,Wii,2008.0,Strategy,THQ,0.048,0.016,0.0,0.008,0.064,6.4,4.3,E10+
MLB Front Office Manager,PS3,2009.0,Sports,Take-Two Interactive,0.05600000000000001,0.0,0.0,0.008,0.064,4.9,6.5,E
X Rebirth,PC,2013.0,Simulation,Koch Media,0.0,0.064,0.0,0.0,0.064,3.3,3.3,T
Song of the Deep,PS4,2016.0,Action,Insomniac Games,0.048,0.0,0.0,0.008,0.064,6.9,7.3,E
World Series of Poker 2008: Battle for the Bracelets,X360,2007.0,Misc,Activision,0.048,0.008,0.0,0.008,0.064,7.4,6.7,T
Super Monkey Ball Adventure,PSP,2006.0,Platform,Sega,0.04000000000000001,0.016,0.0,0.008,0.064,5.6,5.9,E
Worms: Open Warfare,DS,2006.0,Strategy,THQ,0.04000000000000001,0.016,0.0,0.008,0.064,6.4,7.0,E10+
Gadget Racers,PS2,2000.0,Racing,Midas Interactive Entertainment,0.032,0.024,0.0,0.008,0.064,6.7,7.4,E
Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003.0,Role-Playing,Sega,0.048,0.016,0.0,0.0,0.064,7.1,8.2,T
Assassin's Creed The Ezio Collection,XOne,2016.0,Action,Ubisoft,0.024,0.032,0.0,0.008,0.064,7.4,7.6,M
Ultimate Ghosts 'n Goblins,PSP,2006.0,Platform,Capcom,0.05600000000000001,0.0,0.0,0.008,0.064,7.2,7.7,E10+
Samurai Warriors 2,X360,2006.0,Action,Tecmo Koei,0.05600000000000001,0.008,0.0,0.008,0.064,5.2,8.7,T
TrackMania DS,DS,2008.0,Racing,Focus Home Interactive,0.048,0.008,0.0,0.008,0.064,7.5,6.9,E
Silent Hunter III,PC,2005.0,Simulation,Ubisoft,0.0,0.05600000000000001,0.0,0.008,0.064,9.0,7.9,T
Alien Syndrome,PSP,2007.0,Role-Playing,Sega,0.05600000000000001,0.0,0.0,0.008,0.064,5.1,6.0,T
Endgame,PS2,2002.0,Shooter,Empire Interactive,0.032,0.024,0.0,0.008,0.064,5.7,6.8,T
The Dukes of Hazzard: Return of the General Lee,XB,2004.0,Racing,Ubisoft,0.048,0.016,0.0,0.0,0.064,4.9,7.0,E
WWE Crush Hour,GC,2003.0,Racing,THQ,0.048,0.016,0.0,0.0,0.064,5.5,7.0,T
Metal Gear Solid V: The Phantom Pain,PC,2015.0,Action,Konami Digital Entertainment,0.0,0.05600000000000001,0.0,0.0,0.064,9.1,7.7,M
NHL Hitz 20-03,GC,2002.0,Sports,Midway Games,0.048,0.016,0.0,0.0,0.064,8.2,8.4,E
C.O.P.: The Recruit,DS,2009.0,Action,Ubisoft,0.04000000000000001,0.016,0.0,0.008,0.064,5.5,7.5,T
Urban Reign,PS2,2005.0,Action,Namco Bandai Games,0.032,0.024,0.0,0.008,0.064,6.0,8.2,T
Soul Bubbles,DS,2008.0,Puzzle,Eidos Interactive,0.04000000000000001,0.016,0.0,0.008,0.064,7.8,8.0,E
Resident Evil 3: Nemesis,GC,2003.0,Action,Capcom,0.048,0.016,0.0,0.0,0.064,6.2,8.3,M
All-Star Baseball 2004,GC,2003.0,Sports,Acclaim Entertainment,0.048,0.016,0.0,0.0,0.064,8.0,9.2,E
Bangai-O Spirits,DS,2008.0,Shooter,D3Publisher,0.05600000000000001,0.0,0.0,0.008,0.064,8.3,8.1,E10+
Valentino Rossi: The Game,PS4,2016.0,Racing,Namco Bandai Games,0.008,0.04000000000000001,0.0,0.008,0.064,7.5,8.0,E
Samurai Warriors Chronicles 3,3DS,2014.0,Action,Tecmo Koei,0.0,0.0,0.064,0.0,0.064,6.3,6.1,T
Lost in Blue: Shipwrecked,Wii,2008.0,Adventure,Konami Digital Entertainment,0.05600000000000001,0.0,0.0,0.008,0.064,5.4,6.0,E10+
Madden NFL 08,GC,2007.0,Sports,Electronic Arts,0.048,0.016,0.0,0.0,0.064,7.5,7.0,E
Stuart Little 3: Big Photo Adventure,PS2,2005.0,Platform,Sony Computer Entertainment,0.032,0.024,0.0,0.008,0.064,7.1,7.7,E
Infernal: Hell's Vengeance,X360,2009.0,Shooter,Playlogic Game Factory,0.048,0.008,0.0,0.008,0.064,3.5,5.3,M
Pitfall: The Lost Expedition,GC,2004.0,Platform,Activision,0.048,0.016,0.0,0.0,0.064,7.3,8.6,E
Duke Nukem: Land of the Babes,PS,2000.0,Shooter,Atari,0.032,0.024,0.0,0.0,0.064,3.7,6.8,M
Puchi Puchi Virus,DS,2007.0,Puzzle,Jaleco,0.05600000000000001,0.0,0.0,0.008,0.064,7.3,4.2,E
Need For Speed: Undercover,PC,2008.0,Racing,Electronic Arts,0.0,0.05600000000000001,0.0,0.008,0.064,6.5,4.9,T
Need for Speed: Most Wanted,PC,2012.0,Racing,Electronic Arts,0.0,0.048,0.0,0.016,0.064,8.2,8.5,T
Zero Escape: Zero Time Dilemma,3DS,2016.0,Adventure,Aksys Games,0.04000000000000001,0.0,0.016,0.008,0.064,8.1,8.5,M
Stella Deus: The Gate of Eternity,PS2,2004.0,Strategy,505 Games,0.032,0.024,0.0,0.008,0.064,7.5,8.0,T
Vietcong: Purple Haze,XB,2004.0,Shooter,Gathering of Developers,0.048,0.016,0.0,0.0,0.064,5.7,8.4,M
Conflict: Desert Storm,GC,2003.0,Shooter,SCi,0.048,0.016,0.0,0.0,0.064,6.2,8.4,T
P.T.O. IV: Pacific Theater of Operations,PS2,2002.0,Strategy,Tecmo Koei,0.032,0.024,0.0,0.008,0.064,7.1,6.6,E
Elebits: The Adventures of Kai and Zero,DS,2008.0,Adventure,Konami Digital Entertainment,0.05600000000000001,0.0,0.0,0.008,0.064,7.5,8.3,E
Far Cry Instincts Evolution,XB,2006.0,Shooter,Ubisoft,0.048,0.016,0.0,0.0,0.064,7.8,6.3,M
Rayman Origins,PC,2012.0,Platform,Ubisoft,0.0,0.048,0.0,0.008,0.064,8.6,8.4,E10+
Medal of Honor: Underground,GBA,2002.0,Shooter,Zoo Digital Publishing,0.04000000000000001,0.016,0.0,0.0,0.064,4.6,1.7,T
Cosmic Family,Wii,2007.0,Misc,Ubisoft,0.05600000000000001,0.0,0.0,0.008,0.064,5.4,5.7,E
Dynasty Warriors 3,XB,2002.0,Action,THQ,0.048,0.016,0.0,0.0,0.064,7.0,8.9,T
Jimmie Johnson's Anything With an Engine,PS3,2011.0,Racing,Konami Digital Entertainment,0.05600000000000001,0.0,0.0,0.008,0.064,6.7,6.8,E10+
MTV Music Generator 3: This Is the Remix,XB,2004.0,Misc,Codemasters,0.048,0.016,0.0,0.0,0.064,7.9,5.4,T
Grand Ages: Medieval,PS4,2015.0,Strategy,Kalypso Media,0.0,0.04000000000000001,0.016,0.008,0.05600000000000001,6.4,7.1,T
In The Groove,PS2,2005.0,Misc,RedOctane,0.032,0.024,0.0,0.008,0.05600000000000001,7.2,9.0,E
The Legend of Kage 2,DS,2008.0,Action,Square Enix,0.05600000000000001,0.0,0.0,0.0,0.05600000000000001,7.0,6.3,E10+
Baroque,Wii,2008.0,Role-Playing,Rising Star Games,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,5.0,8.1,T
Lost Dimension,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.04000000000000001,0.008,0.0,0.008,0.05600000000000001,7.1,7.3,T
Magic Pengel: The Quest for Color,PS2,2002.0,Role-Playing,Taito,0.032,0.024,0.0,0.008,0.05600000000000001,7.4,7.5,E
Agatha Christie: And Then There Were None,Wii,2008.0,Adventure,The Adventure Company,0.048,0.008,0.0,0.008,0.05600000000000001,5.0,6.2,T
Futurama,PS2,2003.0,Platform,SCi,0.032,0.024,0.0,0.008,0.05600000000000001,5.9,6.6,T
The History Channel: Battle for the Pacific,PS3,2008.0,Shooter,Activision,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,3.6,2.4,T
Rayman 3: Hoodlum Havoc,XB,2003.0,Platform,Ubisoft,0.048,0.016,0.0,0.0,0.05600000000000001,7.5,7.9,E
Superman Returns,DS,2006.0,Action,Electronic Arts,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,3.3,4.9,E
Super Ghouls 'n Ghosts,GBA,2002.0,Platform,Capcom,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,7.8,8.8,E
Legend of the Guardians: The Owls of Ga'Hoole,X360,2010.0,Action,Warner Bros. Interactive Entertainment,0.048,0.008,0.0,0.008,0.05600000000000001,6.0,8.0,E10+
Need for Speed Underground 2,PC,2004.0,Racing,Electronic Arts,0.0,0.048,0.0,0.008,0.05600000000000001,8.2,8.5,T
Gladius,GC,2003.0,Strategy,Activision,0.048,0.008,0.0,0.0,0.05600000000000001,8.2,8.8,T
The Hustle: Detroit Streets,PSP,2005.0,Sports,Deep Silver,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,5.1,5.3,T
Blood Drive,PS3,2010.0,Racing,Activision,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,4.7,7.0,M
Escape Dead Island,PS3,2014.0,Action,Deep Silver,0.032,0.024,0.0,0.008,0.05600000000000001,4.0,3.5,M
Torchlight,PC,2009.0,Role-Playing,JoWood Productions,0.0,0.048,0.0,0.008,0.05600000000000001,8.3,8.0,T
Pac-Man World 3,PSP,2005.0,Platform,Namco Bandai Games,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,6.1,6.0,E
Rogue Trooper: Quartz Zone Massacre,Wii,2009.0,Shooter,Reef Entertainment,0.048,0.0,0.0,0.008,0.05600000000000001,7.0,8.2,T
Damage Inc.: Pacific Squadron WWII,X360,2012.0,Simulation,Mad Catz,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,4.9,5.5,T
F.E.A.R. 2: Project Origin,PC,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.016,0.04000000000000001,0.0,0.008,0.05600000000000001,7.9,7.8,M
Godai: Elemental Force,PS2,2002.0,Action,3DO,0.032,0.024,0.0,0.008,0.05600000000000001,2.7,3.8,T
Still Life,XB,2005.0,Adventure,Microids,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,7.0,8.2,M
Big Mutha Truckers 2,XB,2005.0,Racing,Empire Interactive,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,5.0,3.4,M
I-Ninja,XB,2003.0,Platform,Namco Bandai Games,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,7.5,8.4,T
The Lord of the Rings: The Battle for Middle-Earth,PC,2004.0,Strategy,Electronic Arts,0.008,0.048,0.0,0.008,0.05600000000000001,8.2,8.6,T
Kessen III,PS2,2004.0,Strategy,Tecmo Koei,0.032,0.024,0.0,0.008,0.05600000000000001,7.3,8.1,T
The King of Fighters Collection: The Orochi Saga,PSP,2008.0,Fighting,Ignition Entertainment,0.05600000000000001,0.0,0.0,0.0,0.05600000000000001,6.1,7.0,T
Aero Elite: Combat Academy,PS2,2002.0,Simulation,Sega,0.032,0.024,0.0,0.008,0.05600000000000001,6.4,7.0,E
Wrath Unleashed,PS2,2004.0,Strategy,LucasArts,0.032,0.024,0.0,0.008,0.05600000000000001,6.4,6.0,T
Divinity II: Ego Draconis,PC,2009.0,Role-Playing,DTP Entertainment,0.008,0.04000000000000001,0.0,0.008,0.05600000000000001,7.2,7.7,M
Commandos 2: Men of Courage,XB,2002.0,Strategy,Eidos Interactive,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,6.7,8.4,T
Emergency 2012,PC,2010.0,Simulation,Deep Silver,0.016,0.032,0.0,0.008,0.05600000000000001,6.1,6.2,T
Overlord: Minions,DS,2009.0,Puzzle,Codemasters,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,5.8,5.5,E10+
Fairy Fencer F: Advent Dark Force,PS4,2015.0,Role-Playing,Idea Factory International,0.016,0.0,0.04000000000000001,0.0,0.05600000000000001,7.1,6.2,T
Alvin and the Chipmunks,PS2,2007.0,Misc,Brash Entertainment,0.032,0.024,0.0,0.008,0.05600000000000001,3.3,4.5,E
Hearts of Iron III,PC,2009.0,Strategy,Paradox Interactive,0.016,0.032,0.0,0.008,0.05600000000000001,7.7,7.1,E10+
Kengo: Legend of The 9,X360,2006.0,Fighting,Majesco Entertainment,0.048,0.008,0.0,0.008,0.05600000000000001,3.8,4.1,M
Romance of the Three Kingdoms XI,PS2,2007.0,Strategy,Tecmo Koei,0.0,0.0,0.05600000000000001,0.0,0.05600000000000001,6.9,8.4,E10+
Hammerin' Hero,PSP,2008.0,Action,Irem Software Engineering,0.048,0.0,0.0,0.008,0.05600000000000001,7.3,7.3,E10+
Dark Souls III,PC,2016.0,Role-Playing,Namco Bandai Games,0.0,0.05600000000000001,0.0,0.0,0.05600000000000001,8.9,8.6,M
TMNT: Mutant Melee,GC,2005.0,Fighting,Konami Digital Entertainment,0.048,0.008,0.0,0.0,0.05600000000000001,4.4,2.8,T
Combat: Task Force 121,XB,2005.0,Shooter,Zoo Digital Publishing,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,4.4,8.5,M
Stacked with Daniel Negreanu,PS2,2006.0,Misc,Myelin Media,0.032,0.024,0.0,0.008,0.05600000000000001,6.3,5.3,T
Circus Maximus: Chariot Wars,XB,2002.0,Racing,THQ,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,6.7,5.0,T
Serious Sam: Next Encounter,PS2,2004.0,Shooter,Global Star,0.032,0.024,0.0,0.008,0.05600000000000001,6.5,7.8,M
Tom Clancy's Ghost Recon 2,GC,2005.0,Shooter,Ubisoft,0.048,0.008,0.0,0.0,0.05600000000000001,5.4,1.4,T
Monster Racers,DS,2009.0,Racing,Tecmo Koei,0.04000000000000001,0.0,0.016,0.0,0.05600000000000001,7.0,9.0,E
Speed Zone,Wii,2009.0,Racing,Bethesda Softworks,0.008,0.04000000000000001,0.0,0.008,0.05600000000000001,3.7,3.8,E
James Cameron's Dark Angel,XB,2002.0,Action,Vivendi Games,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,4.7,8.3,T
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007.0,Racing,Midway Games,0.024,0.024,0.0,0.008,0.05600000000000001,3.7,5.9,M
Operation Darkness,X360,2007.0,Role-Playing,Success,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,4.6,7.0,M
Galerians: Ash,PS2,2002.0,Adventure,Sammy Corporation,0.024,0.024,0.0,0.008,0.05600000000000001,5.0,7.9,T
R-Type Command,PSP,2007.0,Strategy,Rising Star Games,0.04000000000000001,0.0,0.008,0.008,0.05600000000000001,6.9,6.5,E10+
Haunting Ground,PS2,2005.0,Action,Capcom,0.024,0.024,0.0,0.008,0.05600000000000001,6.7,8.8,M
Grand Kingdom,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.024,0.0,0.024,0.008,0.05600000000000001,7.8,8.1,T
Robocalypse,DS,2008.0,Strategy,Tecmo Koei,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,7.8,8.6,E10+
Homie Rollerz,DS,2008.0,Racing,Destineer,0.05600000000000001,0.0,0.0,0.008,0.05600000000000001,2.3,2.4,E
Escape Dead Island,X360,2014.0,Action,Deep Silver,0.024,0.032,0.0,0.008,0.05600000000000001,3.2,3.8,M
Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,Action,Ubisoft,0.048,0.0,0.0,0.008,0.05600000000000001,5.0,7.0,T
Romance of the Three Kingdoms IX,PS2,2003.0,Strategy,Tecmo Koei,0.024,0.024,0.0,0.008,0.05600000000000001,7.4,8.9,E
Second Sight,XB,2004.0,Adventure,Codemasters,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,7.5,8.0,T
Operation Flashpoint: Red River,PC,2011.0,Shooter,Codemasters,0.008,0.032,0.0,0.008,0.05600000000000001,6.7,4.9,M
Vanguard Bandits,PS,1998.0,Strategy,Human Entertainment,0.032,0.024,0.0,0.0,0.05600000000000001,6.2,7.4,T
MLB Front Office Manager,X360,2009.0,Sports,Take-Two Interactive,0.048,0.0,0.0,0.008,0.05600000000000001,4.7,4.6,E
Child of Light,PSV,2014.0,Role-Playing,Ubisoft,0.0,0.032,0.016,0.008,0.05600000000000001,8.3,7.8,E10+
Silent Hill: Origins,PS2,2008.0,Action,Konami Digital Entertainment,0.024,0.024,0.0,0.008,0.05600000000000001,7.0,7.4,M
Harry Potter and the Sorcerer's Stone,XB,2003.0,Action,Electronic Arts,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,5.9,6.0,E
Damnation,X360,2009.0,Shooter,Codemasters,0.048,0.008,0.0,0.008,0.05600000000000001,3.6,5.6,M
Samurai Warriors,XB,2004.0,Action,Tecmo Koei,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,7.1,9.0,T
FIFA Soccer 2004,GC,2003.0,Sports,Electronic Arts,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,8.3,6.2,E
Record of Agarest War,PS3,2007.0,Role-Playing,Ghostlight,0.0,0.024,0.024,0.008,0.05600000000000001,6.7,6.8,T
SNK Arcade Classics Vol. 1,Wii,2008.0,Misc,Ignition Entertainment,0.048,0.0,0.0,0.0,0.05600000000000001,7.3,8.0,T
Dave Mirra BMX Challenge,PSP,2006.0,Sports,Oxygen Interactive,0.048,0.0,0.0,0.008,0.05600000000000001,3.2,4.6,E
Rayman 3: Hoodlum Havoc,GC,2003.0,Platform,Ubisoft,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,7.7,8.3,E
The Guy Game,XB,2004.0,Misc,Gathering of Developers,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,4.7,5.4,M
Ghost in the Shell: Stand Alone Complex,PSP,2005.0,Adventure,Atari,0.048,0.0,0.0,0.008,0.05600000000000001,6.1,7.4,T
Open Season,Wii,2006.0,Platform,Ubisoft,0.048,0.0,0.0,0.008,0.05600000000000001,4.9,5.6,E10+
Crimson Sea 2,PS2,2004.0,Action,Tecmo Koei,0.024,0.024,0.0,0.008,0.05600000000000001,7.5,8.3,T
Tokyo Twilight Ghost Hunters,PSV,2014.0,Role-Playing,Aksys Games,0.024,0.008,0.016,0.008,0.05600000000000001,6.3,7.0,T
Earth Defense Force 2: Invaders from Planet Space,PSV,2014.0,Action,Xseed Games,0.016,0.0,0.032,0.008,0.05600000000000001,7.2,8.5,T
Digimon World Championship,DS,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.05600000000000001,0.0,0.05600000000000001,4.9,6.5,E
RayStorm,PS,1997.0,Shooter,Sony Computer Entertainment,0.032,0.024,0.0,0.0,0.05600000000000001,7.9,7.8,E
Dynasty Warriors 8: Empires,XOne,2014.0,Action,Tecmo Koei,0.032,0.016,0.0,0.008,0.05600000000000001,5.8,6.8,T
Catwoman,GC,2004.0,Action,Electronic Arts,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,4.7,6.1,T
Colosseum: Road to Freedom,PS2,2005.0,Role-Playing,Tecmo Koei,0.024,0.024,0.0,0.008,0.05600000000000001,5.6,8.3,M
Football Manager 2010,PC,2009.0,Sports,Sega,0.0,0.048,0.0,0.008,0.05600000000000001,8.7,9.0,E
Target: Terror,Wii,2008.0,Shooter,Konami Digital Entertainment,0.048,0.0,0.0,0.008,0.05600000000000001,3.3,2.7,M
Mugen Souls Z,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.016,0.008,0.032,0.008,0.05600000000000001,5.7,6.4,T
BeatMania,PS2,2006.0,Simulation,Konami Digital Entertainment,0.024,0.024,0.0,0.008,0.05600000000000001,6.7,8.9,E10+
Silpheed: The Lost Planet,PS2,2000.0,Shooter,Swing! Entertainment,0.024,0.024,0.0,0.008,0.05600000000000001,7.2,7.5,T
Real Time Conflict: Shogun Empires,DS,2005.0,Strategy,Namco Bandai Games,0.048,0.0,0.0,0.0,0.05600000000000001,3.5,5.6,E10+
Spartan: Total Warrior,GC,2005.0,Action,Sega,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,7.3,8.3,M
Pitfall: The Lost Expedition,XB,2004.0,Platform,Activision,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,7.3,7.8,E
River City Ransom EX,GBA,2004.0,Action,Atlus,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,7.5,8.4,T
Bionicle Heroes,X360,2006.0,Shooter,Eidos Interactive,0.04000000000000001,0.008,0.0,0.008,0.05600000000000001,5.9,5.9,E10+
Fable: The Lost Chapters,PC,2005.0,Role-Playing,Microsoft Game Studios,0.008,0.04000000000000001,0.0,0.008,0.05600000000000001,8.3,8.7,M
Crazy Taxi 2,DC,2001.0,Racing,Sega,0.0,0.0,0.05600000000000001,0.0,0.05600000000000001,8.2,8.1,T
The Sims 2: Seasons,PC,2007.0,Simulation,Electronic Arts,0.008,0.032,0.0,0.008,0.05600000000000001,7.8,7.3,T
The Testament of Sherlock Holmes,PC,2012.0,Adventure,Focus Home Interactive,0.0,0.048,0.0,0.008,0.05600000000000001,7.3,8.0,M
Robot Alchemic Drive,PS2,2002.0,Action,Enix Corporation,0.024,0.024,0.0,0.008,0.05600000000000001,7.9,8.2,T
Tomb Raider: Legend,DS,2006.0,Action,Eidos Interactive,0.032,0.016,0.0,0.008,0.05600000000000001,5.8,8.0,T
Warhammer: Battle For Atluma,PSP,2006.0,Action,Namco Bandai Games,0.048,0.0,0.0,0.008,0.05600000000000001,5.5,7.4,T
Eagle Flight,PS4,2016.0,Adventure,Ubisoft,0.008,0.04000000000000001,0.0,0.008,0.05600000000000001,7.2,7.8,E10+
Operation: Vietnam,DS,2007.0,Shooter,Majesco Entertainment,0.048,0.0,0.0,0.0,0.05600000000000001,6.5,6.3,T
Fighter Maker 2,PS2,2002.0,Fighting,Enterbrain,0.024,0.024,0.0,0.008,0.05600000000000001,5.8,7.8,T
Lifeline,PS2,2003.0,Adventure,Sony Computer Entertainment,0.024,0.024,0.0,0.008,0.05600000000000001,6.1,7.7,M
Dragon Valor,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.032,0.024,0.0,0.0,0.05600000000000001,5.7,8.3,T
NHL 2005,GC,2004.0,Sports,Electronic Arts,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,7.5,5.6,E
Microsoft Flight Simulator 2004: A Century of Flight,PC,2003.0,Simulation,Microsoft Game Studios,0.0,0.048,0.0,0.008,0.05600000000000001,8.8,8.2,E
Anubis II,Wii,2007.0,Platform,Metro 3D,0.048,0.0,0.0,0.0,0.05600000000000001,1.9,2.7,E
Inversion,PS3,2012.0,Shooter,Namco Bandai Games,0.024,0.024,0.0,0.008,0.05600000000000001,5.6,5.4,M
Ultimate Marvel vs. Capcom 3,X360,2011.0,Fighting,Capcom,0.0,0.024,0.032,0.0,0.05600000000000001,7.9,6.2,T
Assassin's Creed Chronicles,PSV,2016.0,Action,Ubisoft,0.008,0.032,0.008,0.008,0.05600000000000001,7.0,8.0,T
Dragoneer's Aria,PSP,2007.0,Role-Playing,Tecmo Koei,0.016,0.0,0.04000000000000001,0.0,0.05600000000000001,5.6,6.0,E10+
N+,DS,2007.0,Platform,Atari,0.048,0.0,0.0,0.0,0.05600000000000001,8.2,7.4,E
Obscure,PS2,2004.0,Adventure,Microids,0.024,0.024,0.0,0.008,0.05600000000000001,6.5,8.9,M
Sega Soccer Slam,GC,2002.0,Sports,Sega,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,8.4,7.7,E
Deep Labyrinth,DS,2006.0,Action,505 Games,0.048,0.0,0.0,0.0,0.05600000000000001,5.7,8.8,E10+
Spawn: Armageddon,GC,2003.0,Action,Electronic Arts,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,6.1,7.2,M
God Hand,PS2,2006.0,Action,Capcom,0.0,0.0,0.05600000000000001,0.0,0.05600000000000001,7.3,7.7,M
Legends of Wrestling II,GBA,2002.0,Fighting,Acclaim Entertainment,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,2.4,3.7,E
Jurassic Park: Operation Genesis,XB,2003.0,Simulation,Konami Digital Entertainment,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,6.9,8.8,T
RedCard 20-03,PS2,2002.0,Sports,Midway Games,0.024,0.024,0.0,0.008,0.05600000000000001,7.3,9.0,E
Future Tactics: The Uprising,PS2,2004.0,Strategy,Crave Entertainment,0.024,0.024,0.0,0.008,0.05600000000000001,6.1,6.0,T
Driver: Parallel Lines,XB,2006.0,Racing,Atari,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,6.9,4.6,M
Top Gun,PS3,2011.0,Simulation,505 Games,0.048,0.0,0.0,0.008,0.05600000000000001,4.9,4.4,T
Batman: Rise of Sin Tzu,GBA,2003.0,Action,Ubisoft,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,6.3,6.8,E
Dragon Ball Z: Battle of Z,X360,2014.0,Fighting,Namco Bandai Games,0.008,0.04000000000000001,0.0,0.0,0.05600000000000001,5.3,5.1,T
World Racing,XB,2003.0,Racing,TDK Mediactive,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,5.6,8.1,E
Resident Evil 5,PC,2009.0,Action,Capcom,0.008,0.032,0.0,0.008,0.05600000000000001,8.6,7.1,M
X-Men: The Official Game,GBA,2006.0,Action,Activision,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,5.5,9.3,E10+
The King of Fighters 02/03,PS2,2005.0,Fighting,SNK,0.024,0.024,0.0,0.008,0.05600000000000001,7.3,8.8,T
Armored Core: Nine Breaker,PS2,2004.0,Simulation,505 Games,0.024,0.024,0.0,0.008,0.05600000000000001,5.7,8.2,T
Terraria,PS4,2014.0,Action,505 Games,0.0,0.04000000000000001,0.008,0.008,0.05600000000000001,8.3,7.9,T
Worms 3D,GC,2003.0,Strategy,Sega,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,6.9,7.6,T
TRON: Evolution,PC,2010.0,Action,Disney Interactive Studios,0.048,0.0,0.0,0.0,0.05600000000000001,5.7,6.0,T
The Guided Fate Paradox,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.048,0.0,0.05600000000000001,7.4,7.8,T
Mayhem 3D,X360,2011.0,Racing,Evolved Games,0.048,0.0,0.0,0.0,0.05600000000000001,4.7,8.6,E10+
WipEout HD Fury,PS3,2009.0,Racing,Sony Computer Entertainment,0.0,0.04000000000000001,0.0,0.008,0.05600000000000001,8.9,8.4,E10+
Fallout: Brotherhood of Steel,PS2,2004.0,Role-Playing,Avalon Interactive,0.024,0.024,0.0,0.008,0.05600000000000001,6.4,4.1,M
"Flower, Sun, and Rain",DS,2008.0,Adventure,Rising Star Games,0.048,0.0,0.0,0.0,0.05600000000000001,5.4,7.1,T
Gunstar Super Heroes,GBA,2005.0,Shooter,Sega,0.04000000000000001,0.016,0.0,0.0,0.05600000000000001,8.3,8.5,E10+
Cities XL 2012,PC,2011.0,Strategy,Focus Home Interactive,0.008,0.04000000000000001,0.0,0.008,0.05600000000000001,6.1,5.6,E
Worms Forts: Under Siege,XB,2004.0,Strategy,Sega,0.04000000000000001,0.008,0.0,0.0,0.05600000000000001,6.7,8.0,T
